title,price_idr,city,district,bedrooms,bathrooms,garage,land_size_m2,building_size_m2,scraped_at
"Rumah American Classic Brand New 2 Lantai di Cempaka Putih, Jakarta Pusat",8500000000.0,Jakarta Pusat,Cempaka Putih,5.0,5.0,2.0,183.0,427.0,2026-05-21T17:13:28.624386+00:00
"Rumah Millenial Modern Brand New 2 Lantai di Cempaka Putih, Jakarta Pusat",499000000.0,Jakarta Pusat,Cempaka Putih,2.0,2.0,,21.0,36.0,2026-05-21T17:13:34.202464+00:00
"Rumah Millenial Modern Brand New 2 Lantai di Johar Baru, Jakarta Pusat",479000000.0,Jakarta Pusat,Johar Baru,2.0,2.0,,21.0,40.0,2026-05-21T17:13:36.840392+00:00
Dijual Rumah Siap Huni di Menteng Jakarta Pusat,38000000000.0,Jakarta Pusat,Menteng,6.0,7.0,5.0,519.0,470.0,2026-05-21T17:13:40.424895+00:00
Dijual Rumah Unfurnished SHM Hadap Selatan di Jalan Solo Menteng (Sebelah Rumah Abu Rizal Bakrie),30000000000.0,Jakarta Pusat,Menteng,4.0,4.0,2.0,285.0,500.0,2026-05-21T17:13:43.704961+00:00
Jual Cepat Rumah Mewah 2 Lantai Lokasi Strategis Area Premium dan Elit Menteng Jakarta Pusat,33000000000.0,Jakarta Pusat,Menteng,5.0,4.0,4.0,395.0,600.0,2026-05-21T17:13:45.687516+00:00
Dijual Rumah Brand New Modern di Semarang Menteng Jakarta Pusat,35000000000.0,Jakarta Pusat,Menteng,6.0,5.0,4.0,395.0,788.0,2026-05-21T17:13:48.374869+00:00
Dijual Rumah Siap Huni di Mangunsarkoro Menteng Lokasi Strategis Dekat Pusat Kota,60000000000.0,Jakarta Pusat,Menteng,3.0,2.0,4.0,735.0,500.0,2026-05-21T17:13:51.989512+00:00
Rumah Asri Besar Dekat Rs Pertamina Cempaka Putih Jakarta,4500000000.0,Jakarta Pusat,Cempaka Putih,3.0,2.0,1.0,235.0,300.0,2026-05-21T17:13:55.125759+00:00
Rumah Rawasari Cempaka Putih 2 Lantai Lokasi Strategis Dan Nyaman,2750000000.0,Jakarta Pusat,Cempaka Putih,4.0,5.0,,160.0,250.0,2026-05-21T17:13:57.787028+00:00
Rumah Cempaka Putih Hitung Tanah 12 Juta Per Meter Murah Sangat,4380000000.0,Jakarta Pusat,Cempaka Putih,5.0,3.0,,352.0,280.0,2026-05-21T17:14:00.179864+00:00
"Dijual Rumah di Pusat Kota,Siap Huni,Bebas Banjir",750000000.0,Jakarta Pusat,Senen,2.0,2.0,1.0,25.0,75.0,2026-05-21T17:14:03.179534+00:00
Luxury Modern House Fully Furnished Cempaka Putih,35000000000.0,Jakarta Pusat,Cempaka Putih,10.0,8.0,6.0,600.0,1850.0,2026-05-21T17:14:05.850742+00:00
"Rumah Merangkap Kost-kostan,3 Lantai,terisi Full,rajawali",11000000000.0,Jakarta Pusat,Gunung Sahari,24.0,22.0,3.0,315.0,744.0,2026-05-21T17:14:08.760206+00:00
Rumah Dijual Cocok Buat Usaha Lokasj Strategis Kemayoran Jak Pus,7000000000.0,Jakarta Pusat,Kemayoran,5.0,4.0,,522.0,800.0,2026-05-21T17:14:11.621255+00:00
Rumah Cempaka Putih Posisi Hook Jalan Lebar Jakarta Pusat,12500000000.0,Jakarta Pusat,Cempaka Putih,8.0,8.0,4.0,608.0,415.0,2026-05-21T17:14:15.223589+00:00
Dijual Cepat Ruko 3.1/2 LT untuk Kos2an di Lautze. Jakarta,5500000000.0,Jakarta Pusat,Karang Anyar,12.0,12.0,2.0,99.0,347.0,2026-05-21T17:14:18.301213+00:00
Rumah Siap Huni Sudah SHM dengan Private Pool di Menteng Jakpus,50000000000.0,Jakarta Pusat,Menteng,10.0,9.0,6.0,596.0,750.0,2026-05-21T17:14:20.827100+00:00
"DIJUAL RUMAH Cocok buat bisnis kost kosan 
DI JL ANGKASA (KEMAYORAN)
LUAS 260M2",4500000000.0,Jakarta Pusat,Kemayoran,,,,260.0,90.0,2026-05-21T17:14:23.939171+00:00
Rumah 4 Lantai di Benhil Jakarta Pusat Dekat MRT Benhil,5500000000.0,Jakarta Pusat,Bendungan Hilir,8.0,4.0,1.0,134.0,400.0,2026-05-21T17:14:27.745746+00:00
Rumah di Bendungan Hilir Jakpus Dekat Gelora Bung Karno Senayan,5500000000.0,Jakarta Pusat,Bendungan Hilir,7.0,3.0,1.0,138.0,158.0,2026-05-21T17:14:31.056514+00:00
Rumah Strategis Dibawah NJOP di Meteng Jakarta Pusat Dekat Monas,7500000000.0,Jakarta Pusat,Menteng,5.0,4.0,1.0,274.0,264.0,2026-05-21T17:14:37.162158+00:00
Rumah Siap Huni di Bendugan Hilir Jakpus Dekat Gelora Bung Karno,11000000000.0,Jakarta Pusat,Bendungan Hilir,5.0,2.0,1.0,266.0,204.0,2026-05-21T17:14:39.865344+00:00
Rumah Hook Ada Kost Kostan di Benhil Jakpus Dekat LRT Dukuh Atas,11000000000.0,Jakarta Pusat,Bendungan Hilir,14.0,11.0,2.0,379.0,300.0,2026-05-21T17:14:42.682421+00:00
Rumah Siap Huni di Petamburan Jakarta Pusat Dekat Stasiun Tanah Abang,12000000000.0,Jakarta Pusat,Tanah Abang,4.0,3.0,2.0,550.0,400.0,2026-05-21T17:14:45.372095+00:00
Rumah Hook 2 Lantai di Benhil Jakpus Dekat Gbk Senayan,19000000000.0,Jakarta Pusat,Bendungan Hilir,7.0,4.0,2.0,319.0,400.0,2026-05-21T17:14:48.483931+00:00
Rumah di Cempaka Putih Jakarta Pusat Dekat Stasiun Pasar Senen,20000000000.0,Jakarta Pusat,Cempaka Putih,8.0,3.0,2.0,580.0,330.0,2026-05-21T17:14:51.704428+00:00
Kos Kosan Strategis di Benhil Jakarta Pusat Dekat Stasiun Palmerah,24000000000.0,Jakarta Pusat,Bendungan Hilir,15.0,9.0,1.0,450.0,450.0,2026-05-21T17:14:54.093518+00:00
Dijual Rumah Hitung Tanah Area Strategis di Menteng Jakarta Pusat,15500000000.0,Jakarta Pusat,Pegangsaan,,,8.0,815.0,320.0,2026-05-21T17:14:57.375387+00:00
Kos 47 Pintu Full Terisi Lokasi Strategis di Jakarta Pusat S9342,11000000000.0,Jakarta Pusat,Karang Anyar,48.0,48.0,,142.0,550.0,2026-05-21T17:15:00.305610+00:00
Rumah Mewah Menteng Luas 500m2 2 Lantai SHM Furnished Siap Huni,50000000000.0,Jakarta Pusat,Menteng,6.0,4.0,,500.0,700.0,2026-05-21T17:15:03.044991+00:00
Z144 Rumah Siap Huni Murah Strategis Salemba Jakarta Pusat,2700000000.0,Jakarta Pusat,Salemba,4.0,2.0,2.0,91.0,160.0,2026-05-21T17:15:06.477779+00:00
Dijual Rumah 2 Lantai Cantik Terawat di Cempaka Putih Jakarta,12500000000.0,Jakarta Pusat,Cempaka Putih,7.0,7.0,,382.0,429.0,2026-05-21T17:15:12.163359+00:00
Dijual Rumah Huni + Kos²An di Cempaka Putih Jakarta Pusat,8800000000.0,Jakarta Pusat,Cempaka Putih,7.0,5.0,,360.0,600.0,2026-05-21T17:15:15.257941+00:00
Rumah 2.5 Lantai di Gunung Sahari - Luas Tanah 110 M2,2800000000.0,Jakarta Pusat,Gunung Sahari,3.0,3.0,,110.0,260.0,2026-05-21T17:15:18.012799+00:00
Rumah 2 Lnatai Menteng Jakarta Pusat Dekat ke Teuku Umar,53000000000.0,Jakarta Pusat,Menteng,7.0,8.0,5.0,619.0,604.0,2026-05-21T17:15:20.694946+00:00
Dijual Rumah Kemurnian Glodok,10000000000.0,Jakarta Pusat,Glodok,8.0,7.0,2.0,380.0,300.0,2026-05-21T17:15:23.276565+00:00
Rumah Kost di lokasi super strategis di Bendungan Hilir - Jakarta Pusat,8000000000.0,Jakarta Pusat,Bendungan Hilir,20.0,11.0,,133.0,252.0,2026-05-21T17:15:26.343529+00:00
Rumah Tua di Pejompongan Jakarta Pusat,28000000000.0,Jakarta Pusat,Pejompongan,2.0,1.0,,471.0,250.0,2026-05-21T17:15:28.920101+00:00
"Jual Cepat, Rumah Tanah Ngantong,Glodok, Jkt -Barat",10000000000.0,Jakarta Pusat,Glodok,8.0,7.0,1.0,380.0,300.0,2026-05-21T17:15:31.805687+00:00
Dijual Rumah Bagus Lt 585 M2 di Petojo Gambir Jakarta Pusat,14300000000.0,Jakarta Pusat,Petojo,4.0,3.0,3.0,585.0,585.0,2026-05-21T17:15:37.734615+00:00
Rumahangka Hokie Lokasi Strategis Harga Murah,13000000000.0,Jakarta Pusat,Menteng,6.0,5.0,2.0,175.0,350.0,2026-05-21T17:15:41.617260+00:00
Rumah Tomang. 2 Lantai. 12X20. Jalan Lebar 4 Mobil. Siap Huni,6100000000.0,Jakarta Pusat,Cideng,5.0,3.0,2.0,242.0,350.0,2026-05-21T17:15:45.180981+00:00
Dijual Rumah Pejompongan 10X20m2 3.5Lt Full Furnished Jakarta Pusat,17500000000.0,Jakarta Pusat,Pejompongan,6.0,4.0,,200.0,546.0,2026-05-21T17:15:47.547511+00:00
"HARGA HITUNG TANAH! Rumah di Kwitang, Senen",3000000000.0,Jakarta Pusat,Senen,1.0,1.0,,231.0,231.0,2026-05-21T17:15:49.285216+00:00
Jual Cepat Rumah Kantor di Benhil Jakarta Pusat R W,10000000000.0,Jakarta Pusat,Bendungan Hilir,8.0,2.0,3.0,182.0,160.0,2026-05-21T17:15:52.957336+00:00
Umah Cantik Siap Huni Lingkungan Tenang di Menteng,90000000000.0,Jakarta Pusat,Menteng,3.0,3.0,,950.0,950.0,2026-05-21T17:15:56.310397+00:00
"Rumah Siap Huni, Strategis,.Taman Sari, Jakarta Barat",9000000000.0,Jakarta Pusat,Sawah Besar,5.0,4.0,1.0,268.0,293.0,2026-05-21T17:16:00.000626+00:00
"Rumah Mewah di Kawasan Elite Menteng, Jakarta Pusat",50000000000.0,Jakarta Pusat,Menteng,1.0,1.0,,612.0,612.0,2026-05-21T17:16:03.138022+00:00
Rumah Dijual Cepat di Jantung Pusat Jakarta - Lokasi Strategis,12000000000.0,Jakarta Pusat,Kartini,5.0,5.0,1.0,540.0,450.0,2026-05-21T17:16:04.906945+00:00
"Selangkah ke Rs Tarakan Itc Roxy,Tol Slipi,Istana Negara.",9000000000.0,Jakarta Pusat,Cideng,13.0,5.0,5.0,200.0,450.0,2026-05-21T17:16:07.902072+00:00
RUMAH HOOK 1LT LUAS 533m² di CEMPAKA PUTIH JAKARTA PUSAT,9000000000.0,Jakarta Pusat,Cempaka Putih,5.0,4.0,4.0,533.0,341.0,2026-05-21T17:16:11.607712+00:00
Dijual Rumah Murah Jakarta Pusat Perum. Percetakan Negara,7000000000.0,Jakarta Pusat,Percetakan Negara,4.0,4.0,2.0,333.0,342.0,2026-05-21T17:16:14.285415+00:00
"Rumah Sultan 3.5 Lantai di Kawasan Elit Cempaka Putih Tengah, Jakarta Pusat",30000000000.0,Jakarta Pusat,Cempaka Putih,7.0,6.0,5.0,600.0,1850.0,2026-05-21T17:16:18.076424+00:00
For Sale Mentengbrand New House Luxurious American Classic,90000000000.0,Jakarta Pusat,Menteng,9.0,9.0,16.0,824.0,1900.0,2026-05-21T17:16:20.704923+00:00
Dekat Itc Roxy Rs Tarakan Kampus Trisakti,12000000000.0,Jakarta Pusat,Cideng,25.0,21.0,10.0,495.0,498.0,2026-05-21T17:16:24.556086+00:00
Dijual Cepat Rumah Tuan di J Kesehatan Petojo Selatan Jakarta Pusat,8000000000.0,Jakarta Pusat,Petojo,,,,256.0,256.0,2026-05-21T17:16:27.556266+00:00
"Dijual Cepat !! Rumah Hitung Tanah Gondangdia - Menteng, Jakarta Pusat",14800000000.0,Jakarta Pusat,Gondangdia,,,,175.0,320.0,2026-05-21T17:16:31.020812+00:00
Dijual Rumah Lokasi Bebas Banjir di Kramat,10000000000.0,Jakarta Pusat,Kramat,4.0,2.0,3.0,292.0,145.0,2026-05-21T17:16:34.319866+00:00
Rumah Jl Hos Cokroaminoto Menteng 2 Lantai 1.050m² Hadap Barat,78700000000.0,Jakarta Pusat,Menteng,5.0,5.0,,1050.0,1050.0,2026-05-21T17:16:37.003274+00:00
Dijual Kost kostan Aktif 2lantai Lok.jakpus Lt.240m 14kt,4200000000.0,Jakarta Pusat,Pasar Baru,,,,240.0,365.0,2026-05-21T17:16:44.107586+00:00
​Jual Hitung Tanah Kartini - Luas 272M - Jalan 3 Mobil,7500000000.0,Jakarta Pusat,Kartini,1.0,1.0,,272.0,200.0,2026-05-21T17:16:47.834158+00:00
Dijual Cepat Rumah Klasik Strategis Menteng,28000000000.0,Jakarta Pusat,Menteng,6.0,4.0,4.0,500.0,300.0,2026-05-21T17:16:54.258437+00:00
Dijual Rumah Bebas Banjir Johar Baru Jakarta Pusat,3000000000.0,Jakarta Pusat,Johar Baru,3.0,2.0,2.0,140.0,220.0,2026-05-21T17:16:57.563472+00:00
Jual Rumah Strategis di Cempaka Putih Tengah Luas 209M 5Br,4590000000.0,Jakarta Pusat,Cempaka Putih,,,,209.0,150.0,2026-05-21T17:17:00.987185+00:00
Dijual Rumah Hitung Tanah Di Cempaka Putih Tengah,12000000000.0,Jakarta Pusat,Cempaka Putih,5.0,3.0,,500.0,470.0,2026-05-21T17:17:04.765697+00:00
"Cempaka Putih Tengah , Rumah Baru mewah siap huni Lb. 300m",7900000000.0,Jakarta Pusat,Cempaka Putih,5.0,5.0,1.0,216.0,300.0,2026-05-21T17:17:07.841632+00:00
Rumah Dijual Daerah Glodok,2800000000.0,Jakarta Pusat,Glodok,4.0,4.0,3.0,90.0,240.0,2026-05-21T17:17:10.231605+00:00
For Sale Prime Menteng Residence (Expat Standard),26000000000.0,Jakarta Pusat,Menteng,3.0,3.0,2.0,285.0,500.0,2026-05-21T17:17:13.707238+00:00
Dijual Cepat !! Rumah Bagus Siap Huni Gunung Sahari - Jakarta Pusat,20000000000.0,Jakarta Pusat,Gunung Sahari,6.0,4.0,,532.0,700.0,2026-05-21T17:17:17.102806+00:00
Rumah Bagus di Menteng SHM,55000000000.0,Jakarta Pusat,Menteng,5.0,5.0,4.0,540.0,700.0,2026-05-21T17:17:32.486010+00:00
"Jual Cepat Rumah 3 Lantai ,.siap Huni, Area Strategis, Gunung Sahari, Jakarta Pusat",3800000000.0,Jakarta Pusat,Gunung Sahari,3.0,3.0,1.0,184.0,310.0,2026-05-21T17:17:36.182743+00:00
Rumah Jual Ada Kosan Dan.apartement,150000000000.0,Jakarta Pusat,Menteng,22.0,23.0,14.0,1663.0,2500.0,2026-05-21T17:17:39.521151+00:00
Dijual Rumah Kartini Mangga Besar Akses 2 Mobil,2100000000.0,Jakarta Pusat,Kartini,3.0,2.0,,94.0,80.0,2026-05-21T17:17:42.728666+00:00
Dijual Rumah Tua ( Harus Bangun) Kartini Sawah Besar Lokasi Strategis,1500000000.0,Jakarta Pusat,Kartini,,,,123.0,123.0,2026-05-21T17:17:45.723717+00:00
Jual Rumah Hoek Cempaka Putih Tengah Jakarta Pusat Jual Rumah Bagus Cempaka Putih,12500000000.0,Jakarta Pusat,Cempaka Putih,5.0,5.0,,375.0,600.0,2026-05-21T17:17:55.696951+00:00
"Rumah Sultan Cempaka Putih 3.5 Lantai LT 600M², Interior Bentley",30000000000.0,Jakarta Pusat,Cempaka Putih,7.0,6.0,5.0,600.0,1850.0,2026-05-21T17:17:58.818046+00:00
"Dijual Cepat!!! Rumah Lama di Kawasan Elit Menteng, Jakarta Pusat.",40000000000.0,Jakarta Pusat,Menteng,7.0,6.0,3.0,780.0,487.0,2026-05-21T17:18:03.367055+00:00
Dijual Rumah di Jalan Rajawali Selatan,5800000000.0,Jakarta Pusat,Gunung Sahari,5.0,5.0,2.0,180.0,320.0,2026-05-21T17:18:07.155192+00:00
"Dijual Murah, Rumah Lokasi Bagus Strategis Jl. Pejompongan V, Benhil, Jakarta Pusat",8900000000.0,Jakarta Pusat,Bendungan Hilir,3.0,3.0,,283.0,267.0,2026-05-21T17:18:10.803864+00:00
"Dijual Murah, Rumah Lokasi Bagus Strategis Jl. Pejompongan V, Benhil, Jakarta Pusat",8900000000.0,Jakarta Pusat,Pejompongan,3.0,3.0,,283.0,267.0,2026-05-21T17:18:17.215662+00:00
Rumah Super Mewah 2 Lantai di Cempaka Putih,18000000000.0,Jakarta Pusat,Cempaka Putih,10.0,11.0,,507.0,384.0,2026-05-21T17:18:21.218925+00:00
"Rumah Cempaka Putih, Luas, Potensi Dipecah Bangun Bisnis Kost",9990000000.0,Jakarta Pusat,Cempaka Putih,7.0,4.0,3.0,400.0,300.0,2026-05-21T17:18:24.621974+00:00
"Kost Premium,Cuan, Terjangkau.. di Hayam Wuruk, Jakarta Barat",8199999999.999999,Jakarta Pusat,Hayam Wuruk,21.0,21.0,,88.0,320.0,2026-05-21T17:18:28.148541+00:00
"Dijual Rumah Kemayoran, Semi Furnish, Luas 9X17 Meter, Kode :16688 Js",5000000000.0,Jakarta Pusat,Kemayoran,5.0,4.0,2.0,153.0,432.0,2026-05-21T17:18:31.837709+00:00
Best Price!!! Jual Cepat Rumah Strategis Luas 947M² di Menteng,38000000000.0,Jakarta Pusat,Menteng,14.0,7.0,4.0,947.0,739.0,2026-05-21T17:18:35.248999+00:00
Rumah Cantik dan Asri di Senayan Jakarta Pusat,11000000000.0,Jakarta Pusat,Senayan,4.0,4.0,2.0,224.0,360.0,2026-05-21T17:18:42.186368+00:00
Dijual Rumah Komersial Legendaris Jalan Percetakan Negara Salemba Jakarta Pusat,3200000000.0,Jakarta Pusat,Cempaka Putih,3.0,2.0,,123.0,115.0,2026-05-21T17:18:48.009673+00:00
"Dijual Rumah Kos di Jalan Kenari, Jakarta Pusat",2700000000.0,Jakarta Pusat,Senen,18.0,5.0,,144.0,135.0,2026-05-21T17:18:51.030384+00:00
Rumah Shm 2 Lantai Di Daerah Pasar Baru,4900000000.0,Jakarta Pusat,Pasar Baru,6.0,4.0,2.0,300.0,440.0,2026-05-21T17:18:53.933860+00:00
Jarang Ada! Rumah Kos Lokasi Strategis Bebas Banjir di Johar Baru,2750000000.0,Jakarta Pusat,Johar Baru,10.0,8.0,,137.0,250.0,2026-05-21T17:18:56.393273+00:00
Dijual rumah di tanah tinggi johar baru jakpus,2400000000.0,Jakarta Pusat,Johar Baru,3.0,2.0,1.0,70.0,120.0,2026-05-21T17:19:03.341398+00:00
Rumah Cideng. 2 Lantai. 3X15. Masuk Mobil,900000000.0,Jakarta Pusat,Cideng,3.0,1.0,1.0,45.0,90.0,2026-05-21T17:19:06.367007+00:00
Rumah Super Lux Jl Yusup Ad Menteng 3Lantai Kolam Renang Lift,85000000000.0,Jakarta Pusat,Menteng,4.0,6.0,,900.0,1500.0,2026-05-21T17:19:12.498291+00:00
Rumah Luas di Menteng Inti Cocok untuk Klinik atau Usaha,150000000000.0,Jakarta Pusat,Menteng,24.0,24.0,,1663.0,2268.0,2026-05-21T17:19:15.888614+00:00
Harga Wow Rumah Lux Jual Lelang,47500000000.0,Jakarta Pusat,Menteng,6.0,3.0,5.0,754.0,800.0,2026-05-21T17:19:23.336504+00:00
Luxury Home Menteng With Private Pool - Privasi Maksimal,28000000000.0,Jakarta Pusat,Menteng,4.0,3.0,2.0,285.0,500.0,2026-05-21T17:19:25.935747+00:00
Limited Offer - Rumah Menteng Harga Menarik,39000000000.0,Jakarta Pusat,Menteng,15.0,6.0,,947.0,739.0,2026-05-21T17:19:30.415333+00:00
Rumah Hook Menteng Jual Murah Hanya 13 M,13000000000.0,Jakarta Pusat,Menteng,3.0,3.0,,517.0,500.0,2026-05-21T17:19:33.652737+00:00
Hunian Prestisius Menteng dengan Kostan Menguntungkan,13700000000.0,Jakarta Pusat,Menteng,22.0,20.0,,300.0,600.0,2026-05-21T17:19:37.419305+00:00
Iconic Menteng Estate - Rumah Mewah dengan Nilai Abadi,55000000000.0,Jakarta Pusat,Menteng,6.0,6.0,4.0,680.0,700.0,2026-05-21T17:19:40.121795+00:00
Rumah Menteng Pegangsaan Tanah Luas Jual Lelang,25000000000.0,Jakarta Pusat,Menteng,6.0,3.0,6.0,1183.0,1000.0,2026-05-21T17:19:43.412445+00:00
Rumah di Menteng Jakarta Pusat,47000000000.0,Jakarta Pusat,Menteng,4.0,4.0,2.0,716.0,716.0,2026-05-21T17:19:46.796740+00:00
Rumah Indent Lokasi Bagus di Cempaka Putih,1430000000.0,Jakarta Pusat,Cempaka Putih,3.0,3.0,,42.0,77.0,2026-05-21T17:19:50.506624+00:00
Rumah Murah Brand New Serdang Kemayoran Harga Nego,1250000000.0,Jakarta Pusat,Kemayoran,2.0,2.0,,40.0,80.0,2026-05-21T17:19:54.649280+00:00
Cluster Murah Serdang Bebas Banjir Keamanan 24 Jam One Gate,1500000000.0,Jakarta Pusat,Kemayoran,4.0,2.0,,45.0,100.0,2026-05-21T17:19:58.255077+00:00
Rumah Lama Menteng Tanah Kotak & Strategis,36000000000.0,Jakarta Pusat,Menteng,3.0,3.0,,518.0,518.0,2026-05-21T17:20:01.679875+00:00
Rumah Strategis Kemayoran Dekat Pasar dan Rsud bisa Jadi Ruko,1300000000.0,Jakarta Pusat,Kemayoran,3.0,2.0,,59.0,100.0,2026-05-21T17:20:04.616535+00:00
Rumah Cempaka Putih Tengah Belakang Popey Lokasi Strategis,7500000000.0,Jakarta Pusat,Cempaka Putih,9.0,7.0,,378.0,600.0,2026-05-21T17:20:08.300347+00:00
"Menteng Living: Cantik, Tenang, Prestisius",48000000000.0,Jakarta Pusat,Menteng,5.0,5.0,,716.0,400.0,2026-05-21T17:20:15.010062+00:00
"Rumah Menteng Hook Favorit Buyer Lokasi Elite, Unit Seperti Ini Cepat Terjual",98000000000.0,Jakarta Pusat,Menteng,4.0,4.0,,1100.0,1000.0,2026-05-21T17:20:18.480941+00:00
Dijual Rumah Lama Lokasi Strategis di Menteng Jakarta Pusat,28000000000.0,Jakarta Pusat,Menteng,4.0,2.0,4.0,391.0,276.0,2026-05-21T17:20:21.551460+00:00
Rumah Huni + Kos²An di Cempaka Putih,8800000000.0,Jakarta Pusat,Cempaka Putih,7.0,5.0,4.0,360.0,600.0,2026-05-21T17:20:25.061911+00:00
Jual Rumah Cempaka Putih Tengah Jakarta Pusat (Nego),5900000000.0,Jakarta Pusat,Cempaka Putih,6.0,5.0,,243.0,180.0,2026-05-21T17:20:28.812234+00:00
Rumah Bagus Istimewa Siap Huni Di Pejompongan Jakarta Pusat,12000000000.0,Jakarta Pusat,Pejompongan,4.0,5.0,1.0,230.0,400.0,2026-05-21T17:20:43.523739+00:00
Zn102 Rumah Hoek Mewah Terawat 403 M2 Murah di Rawasari Jakarta Pusat,7200000000.0,Jakarta Pusat,Cempaka Putih,7.0,6.0,4.0,403.0,350.0,2026-05-21T17:20:46.666804+00:00
Rumah Mewah Siap Huni di Springhill Residence Kemayoran,5200000000.0,Jakarta Pusat,Kemayoran,5.0,4.0,7.0,167.0,300.0,2026-05-21T17:20:49.456598+00:00
Dijual Rumah Siap Huni di Cempaka Putih Jakarta,4700000000.0,Jakarta Pusat,Cempaka Putih,5.0,4.0,,115.0,200.0,2026-05-21T17:20:57.150980+00:00
"Hotel Bagus Tengah Kota. di Hotel Roxy Jakarta, Jl. Biak No.40, Cideng, Gambir, Kota Jakarta Pusat, Dki Jakarta, Indonesia, 10150, Cideng",23800000000.0,Jakarta Pusat,Cideng,39.0,39.0,20.0,533.0,1500.0,2026-05-21T17:21:00.192842+00:00
Rumah Menteng Nyaman Dan Siap Huni Jakarta Pusat,35000000000.0,Jakarta Pusat,Menteng,6.0,5.0,6.0,676.0,400.0,2026-05-21T17:21:04.137647+00:00
Lokasi Gunung Sahari Rumah Terawat Siap Huni,2400000000.0,Jakarta Pusat,Gunung Sahari,6.0,2.0,1.0,122.0,288.0,2026-05-21T17:21:06.545528+00:00
Menteng Jakpus Prime Area Gol C Best Price,29500000000.0,Jakarta Pusat,Menteng,7.0,4.0,8.0,528.0,600.0,2026-05-21T17:21:09.530228+00:00
Di Jual Rumah Kartini Sawah Besar Jakarta Pusat,8500000000.0,Jakarta Pusat,Kartini,5.0,4.0,2.0,365.0,210.0,2026-05-21T17:21:13.068944+00:00
Hidden Gem Menteng di Balik Rindangnya Pepohonan,28500000000.0,Jakarta Pusat,Menteng,4.0,4.0,7.0,265.0,550.0,2026-05-21T17:21:15.903433+00:00
"Fokus pada Value, Bukan Sekadar Price",550000000000.0,Jakarta Pusat,Gambir,1.0,1.0,,3465.0,3465.0,2026-05-21T17:21:18.327384+00:00
Rumah Springhill Kemayoran Siap Pakai,7000000000.0,Jakarta Pusat,Kemayoran,4.0,3.0,5.0,153.0,400.0,2026-05-21T17:21:26.335869+00:00
"Rumah di Cempaka Putih, 420 Meter,Carport Luas, bisa Silent Office, 5 Menit ke Kelapa Gading",9000000000.0,Jakarta Pusat,Cempaka Putih,4.0,4.0,6.0,419.0,500.0,2026-05-21T17:21:30.083540+00:00
Rumah Tropikal Layak Huni Selangkah ke Dpr Mpr di Bendungan Hilir,13000000000.0,Jakarta Pusat,Bendungan Hilir,5.0,3.0,4.0,520.0,348.0,2026-05-21T17:21:33.331110+00:00
Pecenongan Rumah Tua Cocok Untuk Kos2an,1700000000.0,Jakarta Pusat,Batutulis,3.0,2.0,2.0,107.0,90.0,2026-05-21T17:21:37.110719+00:00
Hunian Nyaman Menteng Hadap Barat Perfect untuk Keluarga,14500000000.0,Jakarta Pusat,Menteng,6.0,3.0,3.0,300.0,260.0,2026-05-21T17:21:39.750571+00:00
Di Jual Rumah di Cempaka Putih Rawasari Strategis Siap Huni Jakarta Pusat,7800000000.0,Jakarta Pusat,Cempaka Putih,7.0,5.0,7.0,403.0,350.0,2026-05-21T17:21:42.617957+00:00
"Bagus,siap Pakai,bagus ,bersih, Kepu, Jakarta Pusat",850000000.0,Jakarta Pusat,Kemayoran,2.0,2.0,,31.0,65.0,2026-05-21T17:21:45.007543+00:00
Rumah Dekat Sudirman Dan Thamrin di Bendungan Hilir Tanah Abang,8000000000.0,Jakarta Pusat,Tanah Abang,8.0,3.0,1.0,200.0,200.0,2026-05-21T17:21:48.688307+00:00
Rumah Luas Pinggir Jalan Dijual Di Jakarta Pusat,4500000000.0,Jakarta Pusat,Cempaka Putih,5.0,2.0,2.0,209.0,150.0,2026-05-21T17:21:52.564409+00:00
Rumah Cantik Siap Huni 2 Lantai di Cempaka Putih,12500000000.0,Jakarta Pusat,Cempaka Putih,4.0,4.0,3.0,260.0,300.0,2026-05-21T17:22:02.182734+00:00
"Dijual, Beli Ruko Dapat Rumah di Jakarta Pusat",16000000000.0,Jakarta Pusat,Hasyim Ashari,6.0,3.0,,1100.0,800.0,2026-05-21T17:22:05.699063+00:00
"Brand New Renovated Mewah di Menteng, Jakarta Pusat.",58000000000.0,Jakarta Pusat,Menteng,5.0,4.0,8.0,753.0,550.0,2026-05-21T17:22:09.237013+00:00
Rumah Bagus Kartini Pasar Baru Jakpus,4800000000.0,Jakarta Pusat,Kartini,4.0,4.0,2.0,120.0,220.0,2026-05-21T17:22:16.111909+00:00
Rumah SHM Siap Huni Full Furnished di Gunung Sahari Jakarta Pusat,2400000000.0,Jakarta Pusat,Sawah Besar,7.0,3.0,1.0,121.0,288.0,2026-05-21T17:22:25.883035+00:00
"Harga NJOP!! di Jual Rumah di Pinggir Jalan Raya Proklamasi Menteng, Jakpus",25800000000.0,Jakarta Pusat,Menteng,3.0,3.0,8.0,688.0,350.0,2026-05-21T17:22:29.593070+00:00
Rumah Murah Daerah Recomended Semi Komplek,1000000000.0,Jakarta Pusat,Sumur Batu,3.0,1.0,1.0,60.0,120.0,2026-05-21T17:22:36.621460+00:00
For Sale Rumah 3.5 Lantai Bendungan Hilir Jakarta Pusat,7500000000.0,Jakarta Pusat,Bendungan Hilir,5.0,4.0,2.0,105.0,320.0,2026-05-21T17:22:39.727267+00:00
